"Date","Open","High","Low","Close"
"16 Sep 2019","28496.45","28796.45","28449.35","28751.75"
"13 Sep 2019","28614.65","28678","28503.45","28592.05"
"12 Sep 2019","28824.4","28881.9","28534.1","28575.20"
"11 Sep 2019","28830.9","28909.65","28708.75","28759.35"
"09 Sep 2019","28679.75","28971","28616.95","28845.65"
"06 Sep 2019","28751.3","28851.7","28609.3","28649.75"
"05 Sep 2019","28693.45","28879.25","28612.75","28710.00"
"04 Sep 2019","28812.9","28989.6","28503","28725.65"
"03 Sep 2019","29116.45","29142.3","28712.7","28766.90"
"30 Aug 2019","28869.95","29318.2","28676","29257.35"
"29 Aug 2019","28707.85","28930.35","28626.8","28751.80"
"28 Aug 2019","28873.4","28978.45","28598.75","28815.00"
"27 Aug 2019","28813.05","29079.7","28735.2","28927.25"
"26 Aug 2019","28526.95","28779","28115.05","28707.80"
"23 Aug 2019","28349.5","28422","28099.15","28257.10"
"22 Aug 2019","28422.8","28746.4","28342.5","28396.15"
"21 Aug 2019","28704.3","28720.7","28337.55","28399.10"
"20 Aug 2019","28861.05","28872.85","28592.55","28669.85"
"19 Aug 2019","28950.1","29204.1","28795.85","28837.50"
"16 Aug 2019","28822.5","28965.95","28567.35","28889.95"
"14 Aug 2019","28771.65","29021.75","28620.75","28839.60"
"13 Aug 2019","29285.55","29292.3","28643.8","28728.50"
"09 Aug 2019","29219.85","29365.1","29123.65","29302.20"
"08 Aug 2019","28914.9","29165.9","28834.9","29131.80"
"07 Aug 2019","28861.35","29055.8","28771.4","28814.55"
"06 Aug 2019","28687.7","29045.1","28671.75","28847.35"
"05 Aug 2019","28832.05","28882.6","28489.15","28777.55"
"02 Aug 2019","28846.8","29066.7","28623.85","28930.75"
"01 Aug 2019","29011.65","29120.1","28767.75","28925.35"
"31 Jul 2019","28828.3","29157.25","28514.3","29065.95"
"30 Jul 2019","28981.2","29051.55","28817.85","28864.60"
"29 Jul 2019","29126.6","29248.7","28881.4","28974.95"
"26 Jul 2019","28970.55","29172.05","28875.45","29142.30"
"25 Jul 2019","29012.4","29225.25","28931.15","28983.55"
"24 Jul 2019","28970.6","29105.05","28719.65","28992.50"
"23 Jul 2019","28783","29043","28625.1","28990.90"
"22 Jul 2019","29039.05","29054.75","28580.6","28714.95"
"19 Jul 2019","29665.25","29685.95","28936.9","29027.55"
"18 Jul 2019","29620.5","29674.25","29506.75","29553.90"
"17 Jul 2019","29367.95","29631.7","29285.7","29614.25"
"16 Jul 2019","29101","29420.5","29078.1","29366.60"
"15 Jul 2019","29288.95","29329","29023.85","29079.90"
"12 Jul 2019","29269.05","29406.7","29157","29252.00"
"11 Jul 2019","29201.2","29370.55","29166.2","29293.65"
"10 Jul 2019","29322.25","29495.8","29056.55","29154.05"
"09 Jul 2019","29539.9","29550.55","29259.4","29321.30"
"08 Jul 2019","29931.8","29999.95","29541.8","29594.65"
"05 Jul 2019","29940.2","30151.3","29570.25","29973.25"
"04 Jul 2019","29830.45","29924.75","29754.15","29889.45"
"03 Jul 2019","29776.35","29850.35","29609.35","29812.65"
"02 Jul 2019","29663.35","29750.9","29568.75","29710.95"
"01 Jul 2019","29630.1","29728.8","29579.4","29600.40"
"28 Jun 2019","29544.2","29575.25","29446.65","29546.05"
"27 Jun 2019","29591.25","29668.8","29429.95","29486.80"
"26 Jun 2019","29508.05","29634.5","29440.85","29524.10"
"25 Jun 2019","29424.85","29618.6","29285.65","29552.60"
"24 Jun 2019","29440.7","29625.5","29406.85","29464.20"
"21 Jun 2019","29642.8","29665.7","29388.5","29423.85"
"20 Jun 2019","29467.15","29702.85","29357.1","29651.45"
"19 Jun 2019","29657.5","29789.8","29473.35","29585.40"
"18 Jun 2019","29706.3","29733.55","29409.85","29580.75"
"17 Jun 2019","30019.4","30020.55","29657.25","29703.90"
"14 Jun 2019","30313.95","30356","29897.5","29966.10"
"13 Jun 2019","30351.5","30389.7","30162.6","30354.55"
"12 Jun 2019","30351","30433","30156.9","30379.25"
"11 Jun 2019","30459.55","30466.9","30267.3","30311.30"
"10 Jun 2019","30161.4","30437.25","30117.6","30360.90"
"07 Jun 2019","30098.1","30110.9","29793.6","29971.45"
"06 Jun 2019","30313.1","30375","30010.1","30057.40"
"04 Jun 2019","30254.1","30339.95","30150.75","30197.95"
"03 Jun 2019","30019.95","30313.35","29956.3","30278.75"
"31 May 2019","30060.95","30316.75","29756.4","29850.40"
"30 May 2019","30055.7","30124.8","29974.9","30002.40"
"29 May 2019","30073.6","30207.75","29960.8","30014.20"
"28 May 2019","30194.45","30223.55","29997.1","30068.95"
"27 May 2019","29994.05","30129.3","29948.9","30105.40"
"24 May 2019","29889.8","30038.3","29606.85","29965.40"
"23 May 2019","30609.65","30664","29630.8","29723.80"
"22 May 2019","30459.65","30459.65","30064.25","30247.65"
"21 May 2019","30557.65","30824.95","30491.3","30537.90"
"20 May 2019","30447.05","30592.85","30055.5","30547.65"
"17 May 2019","29251.7","30002.45","29250.9","29962.15"
"16 May 2019","29258.8","29344.2","29032.1","29228.70"
"15 May 2019","29361","29368.75","29118.55","29185.10"
"14 May 2019","29105.3","29406.65","28996.2","29235.10"
"13 May 2019","29295.95","29658.55","28988.55","29061.00"
"10 May 2019","29505.3","29533.3","29257.2","29359.05"
"09 May 2019","29296.05","29550.6","29217.05","29474.80"
"08 May 2019","29480.7","29587.45","29310.4","29395.70"
"07 May 2019","29742.45","29910.75","29521","29557.05"
"06 May 2019","29677.05","29677.05","29371.1","29575.85"
"03 May 2019","30026","30063.4","29688.15","29750.55"
"02 May 2019","30349.5","30442.6","30030.25","30091.25"
"30 Apr 2019","30442.45","30628.75","30255.1","30336.90"
"26 Apr 2019","30446.1","30511.35","30298.35","30440.75"
"25 Apr 2019","30686.95","30786.15","30312.2","30371.30"
"24 Apr 2019","30493.45","30678.75","30247.75","30631.25"
"23 Apr 2019","30459.8","30565.15","30407.6","30495.05"
"22 Apr 2019","30539.65","30562.8","30365.1","30418.10"
"18 Apr 2019","30785.65","30811.35","30532.45","30558.95"
"16 Apr 2019","30643.2","30828.1","30578.75","30742.60"
"15 Apr 2019","30670.35","30751.7","30455","30547.40"
"12 Apr 2019","30205.4","30582.25","30193.5","30533.70"
"11 Apr 2019","30034","30203.5","29998.3","30151.15"
"10 Apr 2019","30052.3","30133.65","29948.85","29994.95"
"09 Apr 2019","29834","30038.4","29787.3","30019.25"
"08 Apr 2019","29934.65","29986.15","29731.25","29804.45"
"05 Apr 2019","30057.6","30100","29801.1","29869.15"
"04 Apr 2019","29980.6","30078.35","29907.35","29998.70"
"03 Apr 2019","30140","30177.95","29929.6","29969.00"
"02 Apr 2019","30237.15","30295","30024.7","30073.15"
"01 Apr 2019","30402.6","30539.4","30162.15","30193.15"
"29 Mar 2019","30430.45","30443.75","30245.25","30321.40"
"28 Mar 2019","29952.6","30316.1","29882.25","30243.25"
"27 Mar 2019","30012.95","30202.2","29821.4","29891.35"
"26 Mar 2019","29959.6","30013.9","29787.95","29957.80"
"25 Mar 2019","30065.8","30065.8","29792.25","29921.45"
"22 Mar 2019","30363.6","30424.7","30095.7","30198.85"
"20 Mar 2019","30491.75","30584.05","30250.4","30297.35"
"19 Mar 2019","30244.6","30468.85","30119.85","30433.15"
"18 Mar 2019","30105.5","30192.7","29971.75","30172.30"
"15 Mar 2019","30538.2","30553.35","29854.7","29953.40"
"14 Mar 2019","30500.25","30516.3","30166.35","30467.30"
"13 Mar 2019","30578.85","30628.95","30391.4","30451.60"
"12 Mar 2019","30411.35","30563.75","30387.35","30480.80"
"11 Mar 2019","30069.2","30290.8","29977.35","30256.40"
"08 Mar 2019","29920.2","30071.05","29777.5","29945.75"
"07 Mar 2019","29812","30012.9","29754.2","29904.05"
"06 Mar 2019","29822.65","29997.7","29651.3","29710.30"
"05 Mar 2019","29559.35","29726.1","29371.8","29649.20"
"01 Mar 2019","29335.2","29494.75","29334.45","29464.90"
"28 Feb 2019","29375.15","29375.15","29180.95","29262.85"
"27 Feb 2019","29340.85","29547.85","29055.6","29171.95"
"26 Feb 2019","29171","29391.3","29095.05","29253.65"
"25 Feb 2019","29294.45","29362.7","29165.6","29327.05"
"22 Feb 2019","29214.6","29282","29121","29241.20"
"21 Feb 2019","29092.55","29229.3","29024.75","29166.35"
"20 Feb 2019","29124.35","29175.7","28907.6","29053.40"
"19 Feb 2019","28913.2","29267.7","28913.2","29009.70"
"18 Feb 2019","29238.35","29348.65","28887.7","28965.15"
"15 Feb 2019","29542.75","29568.3","29003.25","29309.10"
"14 Feb 2019","29423.8","29597.3","29399.95","29451.45"
"13 Feb 2019","29779.25","29970.1","29365.65","29438.50"
"12 Feb 2019","29767.6","29817.9","29483.5","29524.00"
"11 Feb 2019","29744.5","29842.95","29320.85","29728.50"
"08 Feb 2019","30163.2","30315.45","29699.9","29769.05"
"07 Feb 2019","30091.65","30319.5","30034.45","30266.30"
"06 Feb 2019","29883.35","30074.65","29805.6","30029.00"
"05 Feb 2019","30023.95","30053.65","29695.35","29759.85"
"04 Feb 2019","30233","30299.35","29889.2","30008.90"
"01 Feb 2019","29936.1","30536.6","29872.2","30199.90"
"31 Jan 2019","29571.8","29872.75","29450.6","29800.55"
"30 Jan 2019","29853.9","29857.55","29337.35","29463.85"
"29 Jan 2019","29561.55","29842.1","29488.7","29758.90"
"28 Jan 2019","29951.8","29991.3","29533.5","29565.55"
"25 Jan 2019","30125.8","30331.1","29856.25","29938.05"
"24 Jan 2019","30118.75","30264.55","29983.4","30036.75"
"23 Jan 2019","30620","30854.55","29869.75","29991.40"
"22 Jan 2019","30486.3","30592.4","30205.35","30507.60"
"21 Jan 2019","30626.7","30727.4","30403","30485.00"
"18 Jan 2019","30727.8","30855.95","30461.3","30540.35"
"17 Jan 2019","30822.3","30912.8","30514.95","30737.25"
"16 Jan 2019","30995.25","31040.85","30691","30783.85"
"15 Jan 2019","30797.2","31045.9","30759.9","31011.05"
"14 Jan 2019","30735.1","30753","30456.8","30716.40"
"11 Jan 2019","30704.45","30849.25","30611.95","30759.05"
"10 Jan 2019","30614.55","30774.3","30519.25","30571.65"
"09 Jan 2019","30404.7","30640.7","30331.05","30577.35"
"08 Jan 2019","30341.85","30385.1","30159.7","30272.00"
"07 Jan 2019","30440.9","30491.2","30241.9","30282.60"
"04 Jan 2019","30256.1","30350.3","30085.5","30190.20"
"03 Jan 2019","30187.8","30479.3","30122.1","30189.20"
"02 Jan 2019","30347.6","30455.1","29985.8","30195.20"
"01 Jan 2019","30579.1","30613.2","30259.65","30398.45"
